"sF","treid","slice","X","Y","Z"
"V400","s02.asc",3.5,0.811700000000002,0.290050000000001,3.4548
"V400","s02.asc",3.5,0.628160000000001,0.100170000000002,3.5343
"V400","s02.asc",3.5,0.625760000000003,0.44107,3.451
"V400","s02.asc",3.6,0.44772,0.257730000000002,3.6379
"V400","s02.asc",3.6,0.797720000000002,0.257010000000001,3.5517
"V400","s02.asc",3.6,0.609670000000001,0.0918100000000024,3.6443
"V400","s02.asc",3.6,0.630220000000001,0.433350000000001,3.5526
"V400","s02.asc",3.7,0.433590000000002,0.23732,3.7374
"V400","s02.asc",3.7,0.786250000000003,0.271509999999999,3.6549
"V400","s02.asc",3.7,0.58361,0.0846800000000023,3.7348
"V400","s02.asc",3.7,0.620380000000001,0.424710000000001,3.6508
"V400","s02.asc",3.8,0.421150000000001,0.219550000000002,3.8377
"V400","s02.asc",3.8,0.775840000000002,0.238600000000002,3.7515
"V400","s02.asc",3.8,0.566380000000002,0.0749200000000023,3.846
"V400","s02.asc",3.8,0.606060000000003,0.415690000000001,3.7537
"V400","s02.asc",3.9,0.405560000000001,0.244780000000002,3.947
"V400","s02.asc",3.9,0.7607,0.237300000000001,3.8544
"V400","s02.asc",3.9,0.548460000000002,0.067140000000002,3.9365
"V400","s02.asc",3.9,0.594050000000003,0.405280000000001,3.8554
"V400","s02.asc",4,0.390810000000002,0.223300000000002,4.0467
"V400","s02.asc",4,0.748640000000002,0.238759999999999,3.9572
"V400","s02.asc",4,0.552760000000003,0.0573900000000016,4.0453
"V400","s02.asc",4,0.579930000000001,0.396620000000002,3.9636
"V400","s02.asc",4.1,0.376240000000003,0.202080000000002,4.1465
"V400","s02.asc",4.1,0.738100000000003,0.22804,4.0761
"V400","s02.asc",4.1,0.534690000000001,0.049430000000001,4.1371
"V400","s02.asc",4.1,0.567980000000002,0.386400000000002,4.0599
"V400","s02.asc",4.2,0.364820000000002,0.174030000000002,4.2451
"V400","s02.asc",4.2,0.717740000000003,0.213150000000002,4.1541
"V400","s02.asc",4.2,0.51605,0.0420599999999993,4.23
"V400","s02.asc",4.2,0.570130000000002,0.37716,4.1502
"V400","s02.asc",4.3,0.345870000000001,0.14949,4.3087
"V400","s02.asc",4.3,0.7028,0.20233,4.2572
"V400","s02.asc",4.3,0.490470000000002,0.0329100000000011,4.3477
"V400","s02.asc",4.3,0.54561,0.37032,4.2572
"V400","s02.asc",4.4,0.337220000000002,0.180440000000001,4.431
"V400","s02.asc",4.4,0.688010000000002,0.20186,4.3581
"V400","s02.asc",4.4,0.472160000000002,0.0259600000000013,4.4424
"V400","s02.asc",4.4,0.516530000000003,0.360200000000003,4.356
"V400","s02.asc",4.5,0.320830000000001,0.203200000000002,4.5431
"V400","s02.asc",4.5,0.673210000000001,0.191520000000001,4.4505
"V400","s02.asc",4.5,0.471910000000001,0.0217700000000001,4.5345
"V400","s02.asc",4.5,0.519450000000003,0.351459999999999,4.4525
"V400","s02.asc",4.6,0.299090000000003,0.13599,4.6252
"V400","s02.asc",4.6,0.658050000000003,0.190850000000001,4.5569
"V400","s02.asc",4.6,0.448600000000003,0.0184300000000022,4.6331
"V400","s02.asc",4.6,0.492650000000001,0.34319,4.554
"V400","s02.asc",4.7,0.291430000000002,0.160209999999999,4.745
"V400","s02.asc",4.7,0.647570000000002,0.198610000000002,4.6616
"V400","s02.asc",4.7,0.4541,0.0143699999999995,4.7431
"V400","s02.asc",4.7,0.468510000000002,0.33727,4.6511
"V400","s02.asc",4.8,0.277240000000003,0.17465,4.8294
"V400","s02.asc",4.8,0.630490000000002,0.18206,4.7591
"V400","s02.asc",4.8,0.431850000000001,0.0100000000000016,4.8432
"V400","s02.asc",4.8,0.465190000000003,0.332190000000001,4.7562
"V400","s02.asc",4.9,0.261850000000003,0.152000000000001,4.9306
"V400","s02.asc",4.9,0.615580000000001,0.168420000000001,4.8632
"V400","s02.asc",4.9,0.402510000000003,0.00628999999999991,4.9283
"V400","s02.asc",4.9,0.454000000000001,0.32685,4.8548
"V400","s02.asc",5,0.241600000000002,0.167439999999999,5.043
"V400","s02.asc",5,0.598660000000002,0.153180000000003,4.9542
"V400","s02.asc",5,0.410920000000001,0.00223000000000084,4.9915
"V400","s02.asc",5,0.445860000000003,0.32272,4.9517
"V400","s02.asc",5.1,0.228250000000003,0.147950000000002,5.1464
"V400","s02.asc",5.1,0.582650000000001,0.155760000000001,5.0553
"V400","s02.asc",5.1,0.377470000000002,0.00198999999999927,5.0804
"V400","s02.asc",5.1,0.427330000000001,0.320830000000001,5.0573
"V400","s02.asc",5.2,0.21808,0.180490000000002,5.2399
"V400","s02.asc",5.2,0.567360000000001,0.179460000000002,5.1633
"V400","s02.asc",5.2,0.376330000000003,0.00272999999999968,5.2483
"V400","s02.asc",5.2,0.409540000000003,0.321529999999999,5.2404
"V400","s02.asc",5.3,0.204920000000001,0.16094,5.3372
"V400","s02.asc",5.3,0.553610000000003,0.170270000000002,5.2576
"V400","s02.asc",5.3,0.412570000000002,0,5.3115
"V400","s02.asc",5.3,0.380280000000003,0.325390000000002,5.3345
"V400","s02.asc",5.4,0.180630000000001,0.170570000000001,5.4498
"V400","s02.asc",5.4,0.541400000000003,0.175930000000001,5.3618
"V400","s02.asc",5.4,0.375310000000002,0.00645000000000095,5.3504
"V400","s02.asc",5.4,0.375250000000001,0.33109,5.4437
"V400","s02.asc",5.5,0.17136,0.15043,5.5383
"V400","s02.asc",5.5,0.528300000000002,0.164270000000002,5.4543
"V400","s02.asc",5.5,0.364180000000001,0.0126400000000011,5.4575
"V400","s02.asc",5.5,0.36111,0.33803,5.5457
"V400","s02.asc",5.6,0.164380000000001,0.18216,5.6241
"V400","s02.asc",5.6,0.51492,0.192830000000001,5.5507
"V400","s02.asc",5.6,0.328680000000002,0.0194200000000002,5.5998
"V400","s02.asc",5.6,0.336540000000003,0.345230000000001,5.6464
"V400","s02.asc",5.7,0.155560000000001,0.162520000000001,5.6845
"V400","s02.asc",5.7,0.499780000000001,0.179470000000002,5.6555
"V400","s02.asc",5.7,0.327260000000003,0.0257500000000022,5.6547
"V400","s02.asc",5.7,0.342980000000001,0.351410000000001,5.745
"V400","s02.asc",5.8,0.14865,0.207229999999999,5.8357
"V400","s02.asc",5.8,0.487590000000001,0.19875,5.7618
"V400","s02.asc",5.8,0.345280000000002,0.0327900000000021,5.756
"V400","s02.asc",5.8,0.331300000000002,0.354939999999999,5.8414
"V400","s02.asc",5.9,0.141200000000001,0.196770000000001,5.9488
"V400","s02.asc",5.9,0.476360000000003,0.20205,5.8579
"V400","s02.asc",5.9,0.311100000000003,0.0405499999999996,5.8501
"V400","s02.asc",5.9,0.316450000000003,0.356470000000002,5.9212
"V400","s02.asc",6,0.1356,0.188800000000001,6.0342
"V400","s02.asc",6,0.467860000000002,0.20759,5.9522
"V400","s02.asc",6,0.30021,0.0461400000000012,5.9631
"V400","s02.asc",6,0.317120000000003,0.356270000000002,5.9664
"V400","s02.asc",6.1,0.126430000000003,0.175599999999999,6.1472
"V400","s02.asc",6.1,0.459850000000003,0.203220000000002,6.0549
"V400","s02.asc",6.1,0.304080000000003,0.0425500000000021,6.116
"V400","s02.asc",6.1,0.308490000000003,0.355510000000002,6.0521
"V400","s02.asc",6.2,0.11393,0.167830000000002,6.2056
"V400","s02.asc",6.2,0.452660000000002,0.19622,6.1552
"V400","s02.asc",6.2,0.274050000000003,0.0444500000000012,6.2379
"V400","s02.asc",6.2,0.314610000000002,0.355119999999999,6.1511
"V400","s02.asc",6.3,0.112300000000001,0.202300000000001,6.3382
"V400","s02.asc",6.3,0.444920000000003,0.205909999999999,6.2529
"V400","s02.asc",6.3,0.280200000000001,0.0419599999999996,6.3178
"V400","s02.asc",6.3,0.29269,0.353360000000002,6.3472
"V400","s02.asc",6.4,0.103740000000002,0.177700000000002,6.4489
"V400","s02.asc",6.4,0.435650000000003,0.183600000000002,6.3517
"V400","s02.asc",6.4,0.277280000000001,0.0408200000000001,6.4025
"V400","s02.asc",6.4,0.30161,0.35913,6.3827
"V400","s02.asc",6.5,0.0967100000000016,0.167640000000002,6.5359
"V400","s02.asc",6.5,0.422630000000002,0.199580000000001,6.4546
"V400","s02.asc",6.5,0.251430000000003,0.0384100000000025,6.5249
"V400","s02.asc",6.5,0.272920000000003,0.348179999999999,6.4564
"V400","s02.asc",6.6,0.0833300000000001,0.194749999999999,6.6386
"V400","s02.asc",6.6,0.40935,0.177780000000002,6.5614
"V400","s02.asc",6.6,0.249860000000002,0.0373000000000019,6.5822
"V400","s02.asc",6.6,0.260290000000001,0.344390000000001,6.5894
"V400","s02.asc",6.7,0.0646900000000024,0.155239999999999,6.7304
"V400","s02.asc",6.7,0.398380000000003,0.20898,6.6561
"V400","s02.asc",6.7,0.226020000000002,0.03172,6.7341
"V400","s02.asc",6.7,0.258320000000001,0.341830000000002,6.6733
"V400","s02.asc",6.8,0.0591000000000008,0.2057,6.8276
"V400","s02.asc",6.8,0.388460000000002,0.200060000000001,6.7545
"V400","s02.asc",6.8,0.221630000000001,0.0345300000000002,6.7665
"V400","s02.asc",6.8,0.254270000000002,0.34111,6.7598
"V400","s02.asc",6.9,0.0431600000000003,0.18113,6.9397
"V400","s02.asc",6.9,0.377390000000002,0.19406,6.854
"V400","s02.asc",6.9,0.22269,0.0368200000000023,6.8555
"V400","s02.asc",6.9,0.20016,0.340620000000001,6.8965
"V400","s02.asc",7,0.0293400000000013,0.207420000000003,7.0459
"V400","s02.asc",7,0.36467,0.196850000000001,6.9506
"V400","s02.asc",7,0.192050000000002,0.0354700000000001,7.0474
"V400","s02.asc",7,0.216440000000002,0.340450000000001,6.9644
"V400","s03.asc",0.1,0.0152999999999999,0.672240000000002,0.0850000000000009
"V400","s03.asc",0.1,0.51596,0.7303,0.0578000000000003
"V400","s03.asc",0.1,0.21536,0.444100000000002,0.0587
"V400","s03.asc",0.1,0.259260000000001,0.87454,0.0593000000000004
"V400","s03.asc",0.2,0.0224499999999992,0.668120000000002,0.1602
"V400","s03.asc",0.2,0.488859999999999,0.686970000000002,0.150600000000001
"V400","s03.asc",0.2,0.257999999999999,0.437570000000001,0.230500000000001
"V400","s03.asc",0.2,0.265930000000001,0.8611,0.1653
"V400","s03.asc",0.3,0.0377499999999991,0.669270000000001,0.271800000000001
"V400","s03.asc",0.3,0.486840000000001,0.67953,0.2705
"V400","s03.asc",0.3,0.276119999999999,0.435110000000002,0.300000000000001
"V400","s03.asc",0.3,0.28321,0.84984,0.257900000000001
"V400","s03.asc",0.4,0.0439399999999992,0.64537,0.3713
"V400","s03.asc",0.4,0.485610000000001,0.687270000000002,0.381400000000001
"V400","s03.asc",0.4,0.241610000000001,0.435890000000001,0.382200000000001
"V400","s03.asc",0.4,0.278790000000001,0.842360000000003,0.355700000000001
"V400","s03.asc",0.5,0.047229999999999,0.651810000000001,0.484
"V400","s03.asc",0.5,0.478629999999999,0.655460000000001,0.529500000000001
"V400","s03.asc",0.5,0.260370000000002,0.434190000000001,0.5473
"V400","s03.asc",0.5,0.276260000000001,0.833830000000003,0.4518
"V400","s03.asc",0.6,0.055019999999999,0.647410000000001,0.5656
"V400","s03.asc",0.6,0.478809999999999,0.65427,0.648
"V400","s03.asc",0.6,0.245280000000001,0.433810000000001,0.6412
"V400","s03.asc",0.6,0.29354,0.82516,0.5527
"V400","s03.asc",0.7,0.0605499999999992,0.633980000000001,0.6555
"V400","s03.asc",0.7,0.480560000000001,0.65419,0.7418
"V400","s03.asc",0.7,0.273669999999999,0.428320000000003,0.7158
"V400","s03.asc",0.7,0.28134,0.819180000000003,0.677200000000001
"V400","s03.asc",0.8,0.067260000000001,0.648390000000003,0.756400000000001
"V400","s03.asc",0.8,0.48359,0.640740000000001,0.8444
"V400","s03.asc",0.8,0.27074,0.428640000000001,0.8354
"V400","s03.asc",0.8,0.29101,0.814450000000001,0.7576
"V400","s03.asc",0.9,0.0735899999999994,0.634840000000001,0.8546
"V400","s03.asc",0.9,0.484870000000001,0.62041,0.912800000000001
"V400","s03.asc",0.9,0.27543,0.426470000000002,0.8786
"V400","s03.asc",0.9,0.29935,0.810510000000001,0.859
"V400","s03.asc",1,0.0810700000000004,0.641030000000001,0.9627
"V400","s03.asc",1,0.488620000000001,0.637230000000002,1.0439
"V400","s03.asc",1,0.275780000000001,0.427720000000001,1.0368
"V400","s03.asc",1,0.306979999999999,0.806980000000003,0.9511
"V400","s03.asc",1.1,0.0868000000000002,0.614440000000002,1.0514
"V400","s03.asc",1.1,0.491579999999999,0.626090000000001,1.143
"V400","s03.asc",1.1,0.29044,0.427710000000001,1.138
"V400","s03.asc",1.1,0.309699999999999,0.8034,1.0527
"V400","s03.asc",1.2,0.0929600000000015,0.621830000000003,1.1504
"V400","s03.asc",1.2,0.494309999999999,0.613040000000002,1.2493
"V400","s03.asc",1.2,0.276389999999999,0.426930000000002,1.2459
"V400","s03.asc",1.2,0.315640000000002,0.800880000000003,1.1541
"V400","s03.asc",1.3,0.0996500000000005,0.615350000000003,1.2623
"V400","s03.asc",1.3,0.4985,0.631400000000003,1.3466
"V400","s03.asc",1.3,0.296310000000002,0.423850000000002,1.3458
"V400","s03.asc",1.3,0.303830000000001,0.79738,1.2835
"V400","s03.asc",1.4,0.103159999999999,0.618930000000002,1.3626
"V400","s03.asc",1.4,0.499970000000001,0.61102,1.4014
"V400","s03.asc",1.4,0.29926,0.422900000000002,1.412
"V400","s03.asc",1.4,0.309059999999999,0.79496,1.3572
"V400","s03.asc",1.5,0.107420000000001,0.601390000000002,1.4569
"V400","s03.asc",1.5,0.50037,0.620050000000003,1.5478
"V400","s03.asc",1.5,0.32179,0.420960000000001,1.5434
"V400","s03.asc",1.5,0.31353,0.790560000000003,1.4589
"V400","s03.asc",1.6,0.110389999999999,0.61073,1.5564
"V400","s03.asc",1.6,0.501470000000001,0.630140000000001,1.6134
"V400","s03.asc",1.6,0.305130000000002,0.419050000000002,1.6108
"V400","s03.asc",1.6,0.326000000000001,0.78763,1.556
"V400","s03.asc",1.7,0.112639999999999,0.60219,1.7028
"V400","s03.asc",1.7,0.501950000000001,0.618670000000002,1.7359
"V400","s03.asc",1.7,0.294250000000002,0.416640000000001,1.7287
"V400","s03.asc",1.7,0.327560000000002,0.787610000000001,1.6548
"V400","s03.asc",1.8,0.117039999999999,0.607800000000001,1.7578
"V400","s03.asc",1.8,0.503620000000002,0.63805,1.7616
"V400","s03.asc",1.8,0.31673,0.412310000000002,1.835
"V400","s03.asc",1.8,0.319490000000002,0.77826,1.7577
"V400","s03.asc",1.9,0.118639999999999,0.60464,1.8504
"V400","s03.asc",1.9,0.50234,0.619700000000002,1.8517
"V400","s03.asc",1.9,0.31559,0.413780000000003,1.9262
"V400","s03.asc",1.9,0.32647,0.775020000000001,1.8625
"V400","s03.asc",2,0.120000000000001,0.604670000000002,1.9714
"V400","s03.asc",2,0.502490000000002,0.608530000000002,1.9676
"V400","s03.asc",2,0.302610000000001,0.412390000000002,2.0223
"V400","s03.asc",2,0.32788,0.77233,1.9867
"V400","s03.asc",2.1,0.120080000000002,0.605690000000003,2.1387
"V400","s03.asc",2.1,0.500540000000001,0.60097,2.077
"V400","s03.asc",2.1,0.319469999999999,0.411010000000001,2.1139
"V400","s03.asc",2.1,0.311430000000001,0.771510000000003,2.1091
"V400","s03.asc",2.2,0.115950000000002,0.595940000000002,2.2445
"V400","s03.asc",2.2,0.500430000000001,0.610050000000001,2.1961
"V400","s03.asc",2.2,0.326550000000001,0.40775,2.1904
"V400","s03.asc",2.2,0.317540000000001,0.768520000000002,2.1689
"V400","s03.asc",2.3,0.116430000000001,0.59581,2.2833
"V400","s03.asc",2.3,0.499269999999999,0.609650000000002,2.3186
"V400","s03.asc",2.3,0.311389999999999,0.407800000000002,2.309
"V400","s03.asc",2.3,0.3245,0.76519,2.2589
"V400","s03.asc",2.4,0.117660000000001,0.596080000000001,2.4403
"V400","s03.asc",2.4,0.497320000000002,0.593680000000003,2.352
"V400","s03.asc",2.4,0.312080000000002,0.405840000000001,2.3894
"V400","s03.asc",2.4,0.30574,0.762840000000001,2.3541
"V400","s03.asc",2.5,0.117339999999999,0.583280000000002,2.5023
"V400","s03.asc",2.5,0.49438,0.59431,2.4512
"V400","s03.asc",2.5,0.334299999999999,0.40429,2.5288
"V400","s03.asc",2.5,0.31081,0.760560000000002,2.4561
"V400","s03.asc",2.6,0.11591,0.58483,2.5924
"V400","s03.asc",2.6,0.491030000000002,0.597860000000001,2.5624
"V400","s03.asc",2.6,0.301670000000001,0.402150000000002,2.6494
"V400","s03.asc",2.6,0.3001,0.756540000000001,2.5556
"V400","s03.asc",2.7,0.114640000000001,0.58623,2.684
"V400","s03.asc",2.7,0.48968,0.58764,2.6521
"V400","s03.asc",2.7,0.31523,0.395380000000003,2.7319
"V400","s03.asc",2.7,0.323789999999999,0.75468,2.6771
"V400","s03.asc",2.8,0.111499999999999,0.578500000000002,2.8099
"V400","s03.asc",2.8,0.488030000000002,0.58915,2.7617
"V400","s03.asc",2.8,0.297129999999999,0.39461,2.8464
"V400","s03.asc",2.8,0.31101,0.748860000000001,2.7586
"V400","s03.asc",2.9,0.11355,0.575110000000002,2.9074
"V400","s03.asc",2.9,0.488949999999999,0.569030000000001,2.9245
"V400","s03.asc",2.9,0.30481,0.391280000000002,2.9427
"V400","s03.asc",2.9,0.301179999999999,0.74428,2.8608
"V400","s03.asc",3,0.113030000000002,0.52618,3.0298
"V400","s03.asc",3,0.48874,0.560980000000001,3.0334
"V400","s03.asc",3,0.32124,0.38327,3.0462
"V400","s03.asc",3,0.29034,0.740190000000002,2.9559
"V400","s03.asc",3.1,0.110140000000001,0.53501,3.1374
"V400","s03.asc",3.1,0.48893,0.555099999999999,3.0878
"V400","s03.asc",3.1,0.309450000000002,0.378720000000001,3.145
"V400","s03.asc",3.1,0.2807,0.73555,3.0532
"V400","s03.asc",3.2,0.112629999999999,0.51163,3.2481
"V400","s03.asc",3.2,0.482199999999999,0.554830000000003,3.1656
"V400","s03.asc",3.2,0.29194,0.370190000000001,3.2456
"V400","s03.asc",3.2,0.29487,0.727980000000002,3.1515
"V400","s03.asc",3.3,0.11242,0.50909,3.3027
"V400","s03.asc",3.3,0.479659999999999,0.555040000000002,3.2524
"V400","s03.asc",3.3,0.30189,0.363510000000002,3.3491
"V400","s03.asc",3.3,0.305589999999999,0.719620000000003,3.2509
"V400","s03.asc",3.4,0.112069999999999,0.531960000000002,3.4318
"V400","s03.asc",3.4,0.476379999999999,0.548280000000002,3.3618
"V400","s03.asc",3.4,0.301690000000001,0.355150000000002,3.4489
"V400","s03.asc",3.4,0.305199999999999,0.709860000000003,3.3603
"V400","s03.asc",3.5,0.10941,0.52627,3.4661
"V400","s03.asc",3.5,0.47363,0.5291,3.4786
"V400","s03.asc",3.5,0.303550000000001,0.34599,3.5499
"V400","s03.asc",3.5,0.284549999999999,0.700870000000002,3.4501
"V400","s03.asc",3.6,0.109249999999999,0.527150000000002,3.5724
"V400","s03.asc",3.6,0.472450000000002,0.520600000000002,3.5577
"V400","s03.asc",3.6,0.300170000000001,0.336660000000002,3.6447
"V400","s03.asc",3.6,0.283529999999999,0.691079999999999,3.5516
"V400","s03.asc",3.7,0.10744,0.524440000000002,3.7137
"V400","s03.asc",3.7,0.46921,0.523810000000001,3.6561
"V400","s03.asc",3.7,0.279350000000001,0.330010000000001,3.7418
"V400","s03.asc",3.7,0.276759999999999,0.682290000000002,3.6523
"V400","s03.asc",3.8,0.105080000000001,0.504110000000001,3.8279
"V400","s03.asc",3.8,0.469760000000001,0.512630000000001,3.787
"V400","s03.asc",3.8,0.292829999999999,0.321490000000001,3.8439
"V400","s03.asc",3.8,0.291920000000001,0.673820000000003,3.7542
"V400","s03.asc",3.9,0.10613,0.523150000000001,3.8558
"V400","s03.asc",3.9,0.464729999999999,0.486920000000001,3.8692
"V400","s03.asc",3.9,0.295470000000002,0.311790000000002,3.9394
"V400","s03.asc",3.9,0.27356,0.66376,3.854
"V400","s03.asc",4,0.10661,0.490159999999999,4.0256
"V400","s03.asc",4,0.4636,0.478930000000002,3.981
"V400","s03.asc",4,0.277010000000001,0.303540000000002,4.0434
"V400","s03.asc",4,0.28387,0.655419999999999,3.9587
"V400","s03.asc",4.1,0.104770000000002,0.475290000000001,4.1194
"V400","s03.asc",4.1,0.463260000000002,0.47081,4.0995
"V400","s03.asc",4.1,0.289870000000001,0.295400000000001,4.1411
"V400","s03.asc",4.1,0.300429999999999,0.64602,4.0563
"V400","s03.asc",4.2,0.103020000000001,0.471320000000002,4.2478
"V400","s03.asc",4.2,0.460350000000002,0.47081,4.1713
"V400","s03.asc",4.2,0.277750000000001,0.28388,4.2455
"V400","s03.asc",4.2,0.297879999999999,0.637080000000001,4.1589
"V400","s03.asc",4.3,0.0978300000000019,0.46406,4.3227
"V400","s03.asc",4.3,0.459350000000001,0.46256,4.2538
"V400","s03.asc",4.3,0.27328,0.277670000000001,4.3492
"V400","s03.asc",4.3,0.277260000000002,0.62819,4.2524
"V400","s03.asc",4.4,0.0969599999999993,0.424490000000002,4.4368
"V400","s03.asc",4.4,0.458570000000002,0.445209999999999,4.4089
"V400","s03.asc",4.4,0.268229999999999,0.269439999999999,4.4406
"V400","s03.asc",4.4,0.28932,0.61872,4.3512
"V400","s03.asc",4.5,0.0903999999999989,0.421570000000003,4.5407
"V400","s03.asc",4.5,0.45384,0.44614,4.459
"V400","s03.asc",4.5,0.274049999999999,0.258110000000002,4.5395
"V400","s03.asc",4.5,0.270900000000001,0.608790000000003,4.4513
"V400","s03.asc",4.6,0.0697599999999987,0.418089999999999,4.6154
"V400","s03.asc",4.6,0.44952,0.440100000000001,4.5531
"V400","s03.asc",4.6,0.25196,0.2514,4.6482
"V400","s03.asc",4.6,0.27121,0.598200000000002,4.5678
"V400","s03.asc",4.7,0.0738899999999987,0.38916,4.6665
"V400","s03.asc",4.7,0.444960000000002,0.44379,4.6554
"V400","s03.asc",4.7,0.269120000000001,0.241520000000001,4.7439
"V400","s03.asc",4.7,0.267330000000001,0.590050000000002,4.6505
"V400","s03.asc",4.8,0.0753599999999999,0.36326,4.7926
"V400","s03.asc",4.8,0.44012,0.41657,4.7577
"V400","s03.asc",4.8,0.245450000000002,0.235470000000003,4.8486
"V400","s03.asc",4.8,0.261900000000001,0.580470000000002,4.7515
